Mato Queimado,  1 865,RS,4312179
Maximiliano de Almeida,  5 059,RS,4312203
Minas do Leão,  7 728,RS,4312252
Miraguaí,  4 869,RS,4312302
Montauri,  1 583,RS,4312351
Monte Alegre dos Campos,  3 122,RS,4312377
Monte Belo do Sul,  2 766,RS,4312385
Montenegro,  56 790,RS,4312401
Mormaço,  2 578,RS,4312427
Morrinhos do Sul,  3 241,RS,4312443
Morro Redondo,  6 199,RS,4312450
Morro Reuter,  5 599,RS,4312476
Mostardas,  11 903,RS,4312500
Muçum,  4 574,RS,4312609
Muitos Capões,  2 969,RS,4312617
Muliterno,  1 800,RS,4312625
Não-Me-Toque,  15 228,RS,4312658
Nicolau Vergueiro,  1 759,RS,4312674
Nonoai,  12 327,RS,4312708
Nova Alvorada,  3 058,RS,4312757
Nova Araçá,  3 775,RS,4312807
Nova Bassano,  8 683,RS,4312906
Nova Boa Vista,  2 083,RS,4312955
Nova Bréscia,  3 162,RS,4313003
Nova Candelária,  2 739,RS,4313011
Nova Esperança do Sul,  4 775,RS,4313037
Nova Hartz,  16 688,RS,4313060
Nova Pádua,  2 484,RS,4313086
Nova Palma,  6 432,RS,4313102
Nova Petrópolis,  17 747,RS,4313201
Nova Prata,  22 257,RS,4313300
Nova Ramada,  2 461,RS,4313334
Nova Roma do Sul,  3 490,RS,4313359
Nova Santa Rita,  20 591,RS,4313375
Novo Barreiro,  3 858,RS,4313490
Novo Cabrais,  3 766,RS,4313391
Novo Hamburgo,  253 067,RS,4313409
Novo Machado,  4 246,RS,4313425
Novo Tiradentes,  2 331,RS,4313441
Novo Xingu,  1 858,RS,4313466
Osório,  39 290,RS,4313508
Paim Filho,  4 480,RS,4313607
Palmares do Sul,  11 423,RS,4313656
Palmeira das Missões,  33 846,RS,4313706
Palmitinho,  6 905,RS,4313805
Panambi,  36 360,RS,4313904
Pantano Grande,  9 816,RS,4313953
Paraí,  6 577,RS,4314001
Paraíso do Sul,  7 346,RS,4314027
Pareci Novo,  3 151,RS,4314035
Parobé,  48 713,RS,4314050
Passa Sete,  4 996,RS,4314068
Passo do Sobrado,  5 967,RS,4314076
Passo Fundo,  183 300,RS,4314100
Paulo Bento,  2 090,RS,4314134
Paverama,  7 616,RS,4314159
Pedras Altas,  2 546,RS,4314175
Pedro Osório,  8 039,RS,4314209
Pejuçara,  3 900,RS,4314308
Pelotas,  339 934,RS,4314407
Picada Café,  4 824,RS,4314423
Pinhal,  2 362,RS,4314456
Pinhal da Serra,  2 058,RS,4314464
Pinhal Grande,  4 496,RS,4314472
Pinheirinho do Vale,  4 411,RS,4314498
Pinheiro Machado,  12 939,RS,4314506
Pirapó,  2 988,RS,4314555
Piratini,  20 225,RS,4314605
Planalto,  10 589,RS,4314704
Poço das Antas,  1 976,RS,4314753
Pontão,  3 904,RS,4314779
Ponte Preta,  1 840,RS,4314787
Portão,  28 583,RS,4314803
Porto Alegre, 1 420 667,RS,4314902
Porto Lucena,  5 631,RS,4315008
Porto Mauá,  2 565,RS,4315057
Porto Vera Cruz,  2 084,RS,4315073
Porto Xavier,  10 857,RS,4315107
Pouso Novo,  1 992,RS,4315131
Presidente Lucena,  2 355,RS,4315149
Progresso,  6 210,RS,4315156
Protásio Alves,  2 114,RS,4315172
Putinga,  4 192,RS,4315206
Quaraí,  22 552,RS,4315305
Quatro Irmãos,  1 735,RS,4315313
Quevedos,  2 732,RS,4315321
Quinze de Novembro,  3 561,RS,4315354
Redentora,  9 600,RS,4315404
Relvado,  2 196,RS,4315453
Restinga Seca,  15 595,RS,4315503
Rio dos Índios,  4 202,RS,4315552
Rio Grande,  194 351,RS,4315602
Rio Pardo,  37 704,RS,4315701
Riozinho,  4 406,RS,4315750
Roca Sales,  9 922,RS,4315800
Rodeio Bonito,  5 698,RS,4315909
Rolador,  2 795,RS,4315958
Rolante,  19 213,RS,4316006
Ronda Alta,  9 654,RS,4316105
Rondinha,  5 674,RS,4316204
Roque Gonzales,  7 297,RS,4316303
Rosário do Sul,  40 509,RS,4316402
Sagrada Família,  2 595,RS,4316428
Saldanha Marinho,  2 982,RS,4316436
Salto do Jacuí,  12 154,RS,4316451
Salvador das Missões,  2 601,RS,4316477
Salvador do Sul,  6 644,RS,4316501
Sananduva,  14 714,RS,4316600
Santa Bárbara do Sul,  9 122,RS,4316709
Santa Cecília do Sul,  1 716,RS,4316733
Santa Clara do Sul,  5 471,RS,4316758
Santa Cruz do Sul,  115 857,RS,4316808
Santa Margarida do Sul,  2 163,RS,4316972
Santa Maria,  263 403,RS,4316907
Santa Maria do Herval,  6 173,RS,4316956
Santa Rosa,  64 113,RS,4317202
Santa Tereza,  1 815,RS,4317251
Santa Vitória do Palmar,  31 183,RS,4317301
Santana da Boa Vista,  8 599,RS,4317004
Santana do Livramento,  83 479,RS,
Santiago,  49 558,RS,4317400
Santo Ângelo,  73 800,RS,4317509
Santo Antônio da Patrulha,  37 910,RS,4317608
Santo Antônio das Missões,  11 863,RS,4317707
Santo Antônio do Palma,  2 216,RS,4317558
Santo Antônio do Planalto,  2 029,RS,4317756
Santo Augusto,  13 622,RS,4317806
Santo Cristo,  14 280,RS,4317905
Santo Expedito do Sul,  2 614,RS,4317954
São Borja,  61 834,RS,4318002
São Domingos do Sul,  2 854,RS,4318051
São Francisco de Assis,  19 523,RS,4318101
São Francisco de Paula,  21 278,RS,4318200
São Gabriel,  57 978,RS,4318309
São Jerônimo,  20 506,RS,4318408
São João da Urtiga,  4 946,RS,4318424
São João do Polêsine,  2 702,RS,4318432
São Jorge,  2 764,RS,4318440
São José das Missões,  2 952,RS,4318457
São José do Herval,  2 479,RS,4318465
São José do Hortêncio,  3 883,RS,4318481
São José do Inhacorá,  2 132,RS,4318499
São José do Norte,  24 905,RS,4318507
São José do Ouro,  6 973,RS,4318606
São José do Sul,  1 899,RS,4318614
São José dos Ausentes,  3 180,RS,4318622
São Leopoldo,  207 721,RS,4318705
São Lourenço do Sul,  42 339,RS,4318804
São Luiz Gonzaga,  34 487,RS,4318903
São Marcos,  19 641,RS,4319000
São Martinho,  5 853,RS,4319109
São Martinho da Serra,  3 409,RS,4319125
São Miguel das Missões,  7 382,RS,4319158
São Nicolau,  5 909,RS,4319208
São Paulo das Missões,  6 690,RS,4319307
São Pedro da Serra,  3 117,RS,4319356
São Pedro das Missões,  1 939,RS,4319364
São Pedro do Butiá,  2 744,RS,4319372
São Pedro do Sul,  16 613,RS,4319406
São Sebastião do Caí,  20 359,RS,4319505
São Sepé,  23 787,RS,4319604
São Valentim,  3 919,RS,4319703
São Valentim do Sul,  2 230,RS,4319711
São Valério do Sul,  2 635,RS,4319737
São Vendelino,  1 794,RS,4319752
São Vicente do Sul,  8 361,RS,4319802
Sapiranga,  73 979,RS,4319901
Sapucaia do Sul,  122 231,RS,4320008
Sarandi,  20 415,RS,4320107
Seberi,  10 870,RS,4320206
Sede Nova,  2 968,RS,4320230
Segredo,  7 022,RS,4320263
Selbach,  4 773,RS,4320305
Senador Salgado Filho,  2 861,RS,4320321
Sentinela do Sul,  5 290,RS,4320354
Serafina Corrêa,  13 463,RS,4320404
Sério,  2 399,RS,4320453
Sertão,  6 663,RS,4320503
Sertão Santana,  5 791,RS,4320552
Sete de Setembro,  2 131,RS,4320578
Severiano de Almeida,  3 907,RS,4320602
Silveira Martins,  2 479,RS,4320651
Sinimbu,  10 315,RS,4320677
Sobradinho,  14 162,RS,4320701
Soledade,  29 926,RS,4320800
Tabaí,  4 046,RS,4320859
Tapejara,  17 500,RS,4320909
Tapera,  10 457,RS,4321006
Tapes,  16 557,RS,4321105
Taquara,  53 428,RS,4321204
Taquari,  25 768,RS,4321303
Taquaruçu do Sul,  2 849,RS,4321329
Tavares,  5 160,RS,4321352
Tenente Portela,  13 906,RS,4321402
Terra de Areia,  9 709,RS,4321436
Teutônia,  25 105,RS,4321451
Tio Hugo,  2 593,RS,4321469
Tiradentes do Sul,  6 928,RS,4321477
Toropi,  3 070,RS,4321493
Torres,  32 358,RS,4321501
Tramandaí,  39 891,RS,4321600
Travesseiro,  2 379,RS,4321626
Três Arroios,  3 015,RS,4321634
Três Cachoeiras,  10 390,RS,4321667
Três Coroas,  22 905,RS,4321709
Três de Maio,  23 333,RS,4321808
Três Forquilhas,  3 073,RS,4321832
Três Palmeiras,  4 388,RS,4321857
Três Passos,  23 467,RS,4321907
Trindade do Sul,  5 905,RS,4321956
Triunfo,  23 976,RS,4322004
Tucunduva,  5 907,RS,4322103
Tunas,  4 378,RS,4322152
Tupanci do Sul,  1 723,RS,4322186
Tupanciretã,  22 556,RS,4322202
Tupandi,  3 604,RS,4322251
Tuparendi,  8 793,RS,4322301
Turuçu,  3 829,RS,4322327
Ubiretama,  2 440,RS,4322343
União da Serra,  1 666,RS,4322350
Unistalda,  2 392,RS,4322376
Uruguaiana,  123 743,RS,4322400
Vacaria,  59 938,RS,4322509
Vale do Sol,  10 817,RS,4322533
Vale Real,  4 741,RS,4322541
Vale Verde,  3 227,RS,4322525
Vanini,  1 956,RS,4322558
Venâncio Aires,  64 442,RS,4322608
Vera Cruz,  22 702,RS,4322707
Veranópolis,  23 904,RS,4322806
Vespasiano Correa,  1 973,RS,4322855
Viadutos,  5 663,RS,4322905
Viamão,  253 264,RS,4323002
Vicente Dutra,  5 569,RS,4323101
Victor Graeff,  3 080,RS,4323200
Vila Flores,  3 169,RS,4323309
Vila Lângaro,  2 230,RS,4323358
Vila Maria,  4 159,RS,4323408
Vila Nova do Sul,  4 255,RS,4323457
Vista Alegre,  2 871,RS,4323507
Vista Alegre do Prata,  1 492,RS,4323606
Vista Gaúcha,  2 713,RS,4323705
Vitória das Missões,  3 652,RS,4323754
Westfalia,  2 716,RS,4323770
Xangri-lá,  10 602,RS,4323804
Abdon Batista,  2 726,SC,4200051
Abelardo Luz,  16 374,SC,4200101
Agrolândia,  9 080,SC,4200200
Agronômica,  4 677,SC,
Água Doce,  6 756,SC,4200408
Águas de Chapecó,  6 086,SC,4200507
Águas Frias,  2 551,SC,4200556
Águas Mornas,  4 410,SC,4200606
Alfredo Wagner,  9 754,SC,4200705
Alto Bela Vista,  2 021,SC,4200754
Anchieta,  6 587,SC,4200804
Angelina,  5 322,SC,4200903
Anita Garibaldi,  9 141,SC,4201000
Anitápolis,  3 175,SC,4201109
Antônio Carlos,  7 087,SC,4201208
Apiúna,  10 270,SC,4201257
Arabutã,  3 962,SC,4201273
Araquari,  21 278,SC,4201307
Araranguá,  57 119,SC,4201406
Armazém,  7 312,SC,4201505
Arroio Trinta,  3 516,SC,4201604
Arvoredo,  2 193,SC,4201653
Ascurra,  6 761,SC,4201703
Atalanta,  3 317,SC,4201802
Aurora,  5 399,SC,4201901
Balneário Arroio do Silva,  8 089,SC,4201950
Balneário Barra do Sul,  7 278,SC,4202057
Balneário Camboriú,  94 344,SC,4202008
Balneário Gaivota,  7 307,SC,4202073
Balneário Piçarras,  13 760,SC,4212809
Bandeirante,  3 028,SC,4202081
Barra Bonita,  2 064,SC,4202099
Barra Velha,  18 575,SC,4202107
Bela Vista do Toldo,  5 909,SC,4202131
Belmonte,  2 681,SC,4202156
Benedito Novo,  9 841,SC,4202206
Biguaçu,  53 444,SC,4202305
Blumenau,  292 972,SC,4202404
Bocaina do Sul,  3 047,SC,4202438
Bom Jardim da Serra,  4 214,SC,4202503
Bom Jesus,  2 296,SC,4302303
Bom Jesus do Oeste,  2 026,SC,4202578
Bom Retiro,  8 258,SC,4202602
Bombinhas,  12 456,SC,4202453
Botuverá,  4 127,SC,4202701
Braço do Norte,  27 730,SC,4202800
Braço do Trombudo,  3 288,SC,4202859
Brunópolis,  2 934,SC,4202875
Brusque,  94 962,SC,4202909
Caçador,  67 556,SC,4203006
Caibi,  6 217,SC,4203105
Calmon,  4 012,SC,4203154
Camboriú,  53 388,SC,4203204
Campo Alegre,  11 391,SC,4203303
Campo Belo do Sul,  7 968,SC,4203402
Campo Erê,  9 590,SC,4203501
Campos Novos,  28 447,SC,4203600
Canelinha,  9 696,SC,4203709
Canoinhas,  52 677,SC,4203808
Capão Alto,  3 210,SC,4203253
Capinzal,  18 465,SC,4203907
Capivari de Baixo,  20 064,SC,4203956
Catanduvas,  8 733,SC,4204004
Caxambu do Sul,  4 885,SC,4204103
Celso Ramos,  2 671,SC,4204152
Cerro Negro,  3 948,SC,4204178
Chapadão do Lageado,  2 749,SC,4204194
Chapecó,  164 803,SC,4204202
Cocal do Sul,  14 563,SC,4204251
Concórdia,  67 249,SC,4204301
Cordilheira Alta,  3 361,SC,4204350
Coronel Freitas,  10 246,SC,4204400
Coronel Martins,  2 481,SC,4204459
Correia Pinto,  14 838,SC,4204558
Corupá,  12 758,SC,4204509
Criciúma,  185 506,SC,4204608
Cunha Porã,  10 638,SC,4204707
Cunhataí,  1 874,SC,4204756
Curitibanos,  37 493,SC,4204806
Descanso,  8 705,SC,4204905
Dionísio Cerqueira,  14 792,SC,4205001
Dona Emma,  3 441,SC,4205100
Doutor Pedrinho,  3 280,SC,4205159
Entre Rios,  2 979,SC,4205175
Ermo,  1 843,SC,4205191
Erval Velho,  4 098,SC,4205209
Faxinal dos Guedes,  10 339,SC,4205308
Flor do Sertão,  1 640,SC,4205357
Florianópolis,  396 723,SC,4205407
Formosa do Sul,  2 620,SC,4205431
Forquilhinha,  20 719,SC,4205456
Fraiburgo,  34 889,SC,4205506
Frei Rogério,  2 655,SC,4205555
Galvão,  3 493,SC,4205605
Garopaba,  16 399,SC,4205704
Garuva,  13 393,SC,4205803
Gaspar,  52 428,SC,4205902
Governador Celso Ramos,  12 175,SC,4206009
Grão Pará,  6 051,SC,4206108
Gravatal,  10 510,SC,4206207
Guabiruba,  16 095,SC,4206306
Guaraciaba,  10 604,SC,4206405
Guaramirim,  29 932,SC,4206504
Guarujá do Sul,  4 711,SC,4206603
Guatambú,  4 505,SC,4206652
Herval d'Oeste,  18 942,SC,4206702
Ibiam,  1 987,SC,4206751
Ibicaré,  3 390,SC,4206801
Ibirama,  16 716,SC,4206900
Içara,  54 107,SC,4207007
Ilhota,  11 552,SC,4207106
Imaruí,  11 675,SC,4207205
Imbituba,  36 231,SC,4207304
Imbuia,  5 501,SC,4207403
Indaial,  47 686,SC,4207502
Iomerê,  2 558,SC,4207577
Ipira,  4 705,SC,4207601
Iporã do Oeste,  8 091,SC,4207650
Ipuaçu,  6 566,SC,4207684
Ipumirim,  7 118,SC,4207700
Iraceminha,  4 261,SC,4207759
Irani,  9 313,SC,4207809
Irati,  2 025,SC,4207858
Irineópolis,  10 287,SC,4207908
Itá,  6 417,SC,4208005
Itaiópolis,  19 752,SC,4208104
Itajaí,  163 218,SC,4208203
Itapema,  33 766,SC,4208302
Itapiranga,  15 238,SC,4208401
Itapoá,  10 719,SC,4208450
Ituporanga,  20 577,SC,4208500
Jaborá,  4 032,SC,4208609
Jacinto Machado,  10 738,SC,4208708
Jaguaruna,  15 668,SC,4208807
Jaraguá do Sul,  129 973,SC,4208906
Jardinópolis,  1 851,SC,4208955
Joaçaba,  24 435,SC,4209003
Joinville,  487 003,SC,4209102
José Boiteux,  4 840,SC,4209151
Jupiá,  2 134,SC,4209177
Lacerdópolis,  2 190,SC,4209201
Lages,  161 583,SC,4209300
Laguna,  50 179,SC,4209409
Lajeado Grande,  1 461,SC,4209458
Laurentino,  5 483,SC,4209508
Lauro Muller,  13 700,SC,4209607
Lebon Régis,  11 735,SC,4209706
Leoberto Leal,  3 589,SC,4209805
Lindóia do Sul,  4 560,SC,4209854
Lontras,  9 180,SC,4209904
Luiz Alves,  8 986,SC,4210001
Luzerna,  5 391,SC,4210035
Macieira,  1 760,SC,4210050
Mafra,  51 014,SC,4210100
Major Gercino,  2 842,SC,4210209
Major Vieira,  7 337,SC,4210308
Maracajá,  5 909,SC,4210407
Maravilha,  21 684,SC,4210506
Marema,  2 282,SC,4210555
Massaranduba,  13 777,SC,4210605
Matos Costa,  2 818,SC,4210704
Meleiro,  6 880,SC,4210803
Mirim Doce,  2 545,SC,4210852
Modelo,  3 772,SC,4210902
Mondaí,  9 126,SC,4211009
Monte Carlo,  8 854,SC,4211058
Monte Castelo,  8 113,SC,4211108
Morro da Fumaça,  15 426,SC,4211207
Morro Grande,  2 727,SC,4211256
Navegantes,  52 638,SC,4211306
Nova Erechim,  4 118,SC,4211405
Nova Itaberaba,  4 117,SC,4211454
Nova Trento,  11 325,SC,4211504
Nova Veneza,  12 536,SC,5215009
Novo Horizonte,  2 902,SC,4211652
Orleans,  20 859,SC,4211702
Otacílio Costa,  15 693,SC,4211751
Ouro,  7 095,SC,4211801
Ouro Verde,  2 152,SC,4211850
Paial,  1 821,SC,4211876
Painel,  2 297,SC,4211892
Palhoça,  122 471,SC,4211900
Palma Sola,  7 942,SC,4212007
Palmeira,  2 334,SC,4212056
Palmitos,  16 061,SC,4212106
Papanduva,  17 056,SC,4212205
Paraíso,  4 195,SC,4212239
Passo de Torres,  5 313,SC,4212254
Passos Maia,  4 472,SC,4212270
Paulo Lopes,  6 830,SC,4212304
Pedras Grandes,  4 817,SC,4212403
Penha,  20 868,SC,4212502
Peritiba,  2 944,SC,4212601
Petrolândia,  6 064,SC,4212700
Pinhalzinho,  14 691,SC,4212908
Pinheiro Preto,  2 912,SC,4213005
Piratuba,  4 570,SC,4213104
Planalto Alegre,  2 639,SC,4213153
Pomerode,  25 261,SC,4213203
Ponte Alta,  5 080,SC,4213302
Ponte Alta do Norte,  3 500,SC,4213351
Ponte Serrada,  11 210,SC,4213401
Porto Belo,  13 232,SC,4213500
Porto União,  32 256,SC,4213609
Pouso Redondo,  13 722,SC,4213708
Praia Grande,  7 120,SC,4213807
Presidente Castello Branco,  1 757,SC,4213906
Presidente Getúlio,  13 651,SC,4214003
Presidente Nereu,  2 259,SC,4214102
Princesa,  2 604,SC,4214151
Quilombo,  10 871,SC,4214201
Rancho Queimado,  2 772,SC,4214300
Rio das Antas,  6 054,SC,4214409
Rio do Campo,  6 042,SC,4214508
Rio do Oeste,  6 795,SC,4214607
Rio do Sul,  56 919,SC,4214805
Rio dos Cedros,  9 685,SC,4214706
Rio Fortuna,  4 468,SC,4214904
Rio Negrinho,  42 237,SC,4215000
Rio Rufino,  2 433,SC,4215059
Riqueza,  4 998,SC,4215075
Rodeio,  10 773,SC,4215109
Romelândia,  5 738,SC,4215208
Salete,  7 432,SC,4215307
Saltinho,  4 072,SC,4215356
Salto Veloso,  4 172,SC,4215406
Sangão,  10 300,SC,4215455
Santa Cecília,  15 311,SC,4215505
Santa Helena,  2 437,SC,4215554
Santa Rosa de Lima,  2 031,SC,4215604
Santa Rosa do Sul,  7 949,SC,4215653
Santa Terezinha,  9 025,SC,5107776
Santa Terezinha do Progresso,  3 044,SC,4215687
Santiago do Sul,  1 450,SC,4215695
Santo Amaro da Imperatriz,  17 602,SC,4215703
São Bento do Sul,  72 548,SC,4215802
São Bernardino,  2 653,SC,4215752
São Bonifácio,  3 178,SC,4215901
São Carlos,  10 372,SC,4216008
São Cristovão do Sul,  4 850,SC,4216057
São Domingos,  9 346,SC,5219803
São Francisco do Sul,  37 613,SC,4216206
São João Batista,  22 089,SC,4216305
São João do Itaperiú,  3 289,SC,4216354
São João do Oeste,  6 020,SC,4216255
São João do Sul,  6 916,SC,4216404
São Joaquim,  24 058,SC,4216503
São José,  196 887,SC,4216602
São José do Cedro,  13 699,SC,4216701
São José do Cerrito,  10 304,SC,4216800
São Lourenço do Oeste,  21 799,SC,4216909
São Ludgero,  10 246,SC,4217006
São Martinho,  3 194,SC,4319109
São Miguel da Boa Vista,  1 972,SC,4217154
São Miguel do Oeste,  33 806,SC,4217204
São Pedro de Alcântara,  4 765,SC,4217253
Saudades,  8 587,SC,4217303
Schroeder,  12 776,SC,4217402
Seara,  17 121,SC,4217501
Serra Alta,  3 200,SC,4217550
Siderópolis,  12 470,SC,4217600
Sombrio,  24 424,SC,4217709
Sul Brasil,  3 061,SC,4217758
Taió,  16 838,SC,4217808
Tangará,  8 410,SC,4217907
Tigrinhos,  1 741,SC,4217956
Tijucas,  27 804,SC,4218004
Timbé do Sul,  5 133,SC,4218103
Timbó,  33 326,SC,4218202
Timbó Grande,  6 979,SC,4218251
Três Barras,  17 937,SC,4218301
Treviso,  3 498,SC,4218350
Treze de Maio,  6 599,SC,4218400
Treze Tílias,  5 641,SC,4218509
Trombudo Central,  6 221,SC,4218608
Tubarão,  92 569,SC,4218707
Tunápolis,  4 650,SC,4218756
Turvo,  11 031,SC,4218806
União do Oeste,  3 058,SC,4218855
Urubici,  10 439,SC,4218905
Urupema,  2 501,SC,4218954
Urussanga,  18 588,SC,4219002
Vargeão,  3 560,SC,4219101
Vargem,  3 110,SC,4219150
Vargem Bonita,  4 321,SC,4219176
Vidal Ramos,  5 981,SC,4219200
Videira,  44 479,SC,4219309
Vitor Meireles,  5 563,SC,4219358
Witmarsum,  3 431,SC,4219408
Xanxerê,  40 228,SC,4219507
Xavantina,  4 218,SC,4219606
Xaxim,  24 318,SC,4219705
Zortéa,  2 868,SC,4219853
Amparo de São Francisco,  2 197,SE,2800100
Aquidabã,  19 185,SE,2800209
Aracaju,  520 303,SE,2800308
Arauá,  11 633,SE,2800407
Areia Branca,  16 072,SE,2800506
Barra dos Coqueiros,  19 218,SE,2800605
Boquim,  24 472,SE,2800670
Brejo Grande,  7 760,SE,2800704
Campo do Brito,  16 122,SE,2801009
Canhoba,  3 910,SE,2801108
Canindé de São Francisco,  21 806,SE,2801207
Capela,  27 913,SE,2801306
Carira,  18 965,SE,2801405
Carmópolis,  11 911,SE,2801504
Cedro de São João,  5 358,SE,2801603
Cristinápolis,  15 867,SE,2801702
Cumbe,  3 741,SE,2801900
Divina Pastora,  4 198,SE,2802007
Estância,  61 368,SE,2802106
Feira Nova,  5 628,SE,2802205
Frei Paulo,  12 589,SE,2802304
Gararu,  11 606,SE,2802403
General Maynard,  2 773,SE,2802502
Gracho Cardoso,  5 554,SE,2802601
Ilha das Flores,  8 598,SE,2802700
Indiaroba,  17 089,SE,2802809
Itabaiana,  83 161,SE,2802908
Itabaianinha,  37 431,SE,2803005
Itabi,  4 736,SE,2803104
Itaporanga d'Ajuda,  28 131,SE,2803203
Japaratuba,  15 450,SE,2803302
Japoatã,  13 539,SE,2803401
Lagarto,  88 980,SE,2803500
Laranjeiras,  23 923,SE,2803609
Macambira,  6 295,SE,2803708
Malhada dos Bois,  3 658,SE,2803807
Malhador,  11 728,SE,2803906
Maruim,  15 150,SE,2804003
Moita Bonita,  10 910,SE,2804102
Monte Alegre de Sergipe,  13 199,SE,2804201
Muribeca,  7 225,SE,2804300
Neópolis,  18 909,SE,2804409
Nossa Senhora Aparecida,  8 517,SE,2804458
Nossa Senhora da Glória,  29 546,SE,2804508
Nossa Senhora das Dores,  23 800,SE,2804607
Nossa Senhora de Lourdes,  6 280,SE,2804706
Nossa Senhora do Socorro,  148 546,SE,2804805
Pacatuba,  12 377,SE,2804904
Pedra Mole,  2 774,SE,2805000
Pedrinhas,  8 389,SE,2805109
Pinhão,  5 590,SE,4119301
Pirambu,  8 227,SE,2805307
Poço Redondo,  28 969,SE,2805406
Poço Verde,  21 083,SE,2805505
Porto da Folha,  26 520,SE,2805604
Propriá,  27 629,SE,2805703
Riachão do Dantas,  19 019,SE,2805802
Riachuelo,  9 087,SE,2805901
Ribeirópolis,  15 676,SE,2806008
Rosário do Catete,  8 518,SE,2806107
Salgado,  18 563,SE,2806206
Santa Luzia do Itanhy,  13 041,SE,2806305
Santa Rosa de Lima,  3 844,SE,4215604
Santana do São Francisco,  6 596,SE,2806404
Santo Amaro das Brotas,  11 652,SE,2806602
São Cristóvão,  71 931,SE,2806701
São Domingos,  10 128,SE,5219803
São Francisco,  2 874,SE,3549003
São Miguel do Aleixo,  3 670,SE,2807006
Simão Dias,  37 145,SE,2807105
Siriri,  7 618,SE,2807204
Telha,  2 852,SE,2807303
Tobias Barreto,  47 265,SE,2807402
Tomar do Geru,  12 877,SE,2807501
Umbaúba,  20 562,SE,2807600
Adamantina,  33 289,SP,3500105
Adolfo,  3 609,SP,3500204
Aguaí,  30 181,SP,3500303
Águas da Prata,  7 367,SP,3500402
Águas de Lindóia,  15 867,SP,3500501
Águas de Santa Bárbara,  5 360,SP,3500550
Águas de São Pedro,  2 340,SP,3500600
Agudos,  34 221,SP,3500709
Alambari,  4 070,SP,3500758
Alfredo Marcondes,  3 851,SP,3500808
Altair,  3 272,SP,3500907
Altinópolis,  15 139,SP,3501004
Alto Alegre,  4 157,SP,4300554
Alumínio,  15 678,SP,3501152
Álvares Florence,  3 902,SP,3501202
Álvares Machado,  22 859,SP,
Álvaro de Carvalho,  4 610,SP,3501400
Alvinlândia,  2 787,SP,3501509
Americana,  199 094,SP,3501608
Américo Brasiliense,  31 005,SP,3501707
Américo de Campos,  5 379,SP,3501806
Amparo,  62 692,SP,3501905
Analândia,  4 166,SP,3502002
Andradina,  54 753,SP,3502101
Angatuba,  21 523,SP,3502200
Anhembi,  5 271,SP,3502309
Anhumas,  3 695,SP,3502408
Aparecida,  35 903,SP,3502507
Aparecida d'Oeste,  4 577,SP,3502606
Apiaí,  25 463,SP,3502705
Araçariguama,  12 291,SP,3502754
Araçatuba,  178 839,SP,3502804
Araçoiaba da Serra,  24 022,SP,3502903
Aramina,  5 019,SP,3503000
Arandu,  6 013,SP,3503109
Arapeí,  2 527,SP,3503158
Araraquara,  195 815,SP,3503208
Araras,  108 689,SP,3503307
Arco-Íris,  2 003,SP,3503356
Arealva,  7 504,SP,3503406
Areias,  3 571,SP,3503505
Areiópolis,  10 630,SP,3503604
Ariranha,  8 255,SP,3503703
Artur Nogueira,  39 457,SP,3503802
Arujá,  72 713,SP,3503901
Aspásia,  1 790,SP,3503950
Assis,  92 965,SP,3504008
Atibaia,  119 166,SP,3504107
Auriflama,  13 760,SP,3504206
Avaí,  4 877,SP,3504305
Avanhandava,  10 875,SP,3504404
Avaré,  80 026,SP,3504503
Bady Bassitt,  13 039,SP,3504602
Balbinos,  3 619,SP,3504701
Bálsamo,  7 767,SP,3504800
Bananal,  10 233,SP,3504909
Barão de Antonina,  2 751,SP,3505005
Barbosa,  6 454,SP,3505104
Bariri,  30 995,SP,3505203
Barra Bonita,  35 090,SP,4202099
Barra do Chapéu,  5 077,SP,3505351
Barra do Turvo,  7 620,SP,3505401
Barretos,  107 988,SP,3505500
Barrinha,  25 642,SP,3505609
Barueri,  252 748,SP,3505708
Bastos,  20 613,SP,3505807
Batatais,  53 525,SP,3505906
Bauru,  347 601,SP,3506003
Bebedouro,  74 865,SP,3506102
Bento de Abreu,  2 740,SP,3506201
Bernardino de Campos,  10 487,SP,3506300
Bertioga,  39 091,SP,3506359
Bilac,  6 905,SP,3506409
Birigui,  103 394,SP,3506508
Biritiba-Mirim,  27 483,SP,3506607
Boa Esperança do Sul,  13 208,SP,3506706
Bocaina,  10 299,SP,3506805
Bofete,  8 565,SP,3506904
Boituva,  40 783,SP,3507001
Bom Jesus dos Perdões,  16 211,SP,3507100
Bom Sucesso de Itararé,  3 658,SP,3507159
Borá,   804,SP,3507209
Boracéia,  4 128,SP,3507308
Borborema,  13 752,SP,3507407
Borebi,  2 172,SP,3507456
Botucatu,  120 800,SP,3507506
Bragança Paulista,  136 286,SP,3507605
Braúna,  4 728,SP,3507704
Brejo Alegre,  2 432,SP,3507753
Brodowski,  19 018,SP,3507803
Brotas,  20 996,SP,3507902
Buri,  17 539,SP,3508009
Buritama,  14 735,SP,3508108
Buritizal,  3 872,SP,3508207
Cabrália Paulista,  4 340,SP,3508306
Cabreúva,  38 898,SP,3508405
Caçapava,  80 458,SP,3508504
Cachoeira Paulista,  31 674,SP,3508603
Caconde,  18 552,SP,3508702
Cafelândia,  16 073,SP,4103453
Caiabu,  4 011,SP,3508900
